refix,multifix,urevent,tonset,dur_added,rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,NTO_NTF
0,0,20188,3.02734375,0.212890625,13.0,15,67,14,1303.71118164062,485.887512207031,0,1,faces,male,0,1,faces,A,male,VS,F,20,E10,79.986328125,0
0,0,20198,0.34765625,0.158203125,2.0,3,24,2,798.455139160156,671.533081054688,0,1,faces,male,0,1,objects,P,small,VS,O,21,E10,84.185546875,0
0,0,20199,0.5234375,0.177734375,3.0,4,25,3,775.859130859375,696.201599121094,0,1,faces,female,0,1,objects,P,small,VS,O,21,E10,84.185546875,0
0,0,20201,0.962890625,0.2265625,5.0,9,40,5,928.856994628906,394.881378173828,0,1,objects,small,0,1,objects,P,small,VS,O,21,E10,84.185546875,1
0,0,20202,1.216796875,0.111328125,6.0,7,30,6,886.676208496094,325.869262695312,0,1,faces,female,0,1,objects,P,small,VS,O,21,E10,84.185546875,0
0,0,20242,0.96875,0.171875,4.0,3,14,5,654.913208007812,586.726318359375,0,1,objects,small,0,1,faces,P,female,VS,I,23,E10,92.583984375,1
0,0,20246,1.771484375,0.142578125,8.0,12,47,9,1108.158203125,237.176498413086,0,1,objects,big,0,1,faces,P,female,VS,I,23,E10,92.583984375,1
0,0,20251,3.228515625,0.115234375,13.0,15,63,14,1153.48950195312,925.494812011719,0,1,faces,male,0,1,faces,P,female,VS,I,23,E10,92.583984375,0
0,0,20307,0.259765625,0.146484375,2.0,9,48,2,1055.18103027344,349.386932373047,0,1,faces,female,0,0,faces,A,female,VS,I,27,E10,109.380859375,0
0,0,20308,0.4453125,0.19921875,3.0,11,58,3,1159.74963378906,418.505157470703,0,1,faces,female,0,0,faces,A,female,VS,I,27,E10,109.380859375,0
0,0,20309,0.6875,0.224609375,4.0,14,69,4,1268.46606445312,639.828002929688,0,1,faces,female,0,0,faces,A,female,VS,I,27,E10,109.380859375,0
0,0,20310,0.95703125,0.234375,5.0,12,62,5,1185.66552734375,826.091674804688,0,1,faces,male,0,0,faces,A,female,VS,I,27,E10,109.380859375,0
0,0,20311,1.23046875,0.1328125,6.0,13,63,6,1180.31298828125,920.860961914062,0,1,faces,male,0,0,faces,A,female,VS,I,27,E10,109.380859375,0
0,1,20313,1.595703125,0.25,8.0,3,16,8,666.556457519531,744.658386230469,0,1,faces,female,0,0,faces,A,female,VS,I,27,E10,109.380859375,0
0,0,20315,2.072265625,0.244140625,9.0,4,17,10,651.690490722656,821.568176269531,0,1,faces,female,0,0,faces,A,female,VS,I,27,E10,109.380859375,0
0,1,20316,3.77734375,0.134765625,10.0,2,14,11,657.7841796875,533.867980957031,0,1,faces,female,0,0,faces,A,female,VS,I,27,E10,109.380859375,0
0,0,20351,0.20703125,0.125,1.0,4,32,1,893.670471191406,538.184997558594,0,1,objects,small,1,1,faces,P,male,VS,I,29,E10,117.779296875,1
0,1,20354,0.640625,0.1484375,2.0,2,16,4,667.463623046875,729.115234375,0,1,faces,male,1,1,faces,P,male,VS,I,29,E10,117.779296875,0
0,0,20355,0.82421875,0.22265625,3.0,5,34,5,853.263854980469,716.516906738281,0,1,faces,male,1,1,faces,P,male,VS,I,29,E10,117.779296875,0
0,0,20359,1.5625,0.150390625,6.0,14,75,9,1363.38317871094,384.622222900391,0,1,objects,big,1,1,faces,P,male,VS,I,29,E10,117.779296875,1
0,0,20361,2.822265625,0.287109375,8.0,9,55,11,1173.57849121094,169.145584106445,0,1,faces,male,1,1,faces,P,male,VS,I,29,E10,117.779296875,0
0,1,20380,0.73046875,0.166015625,3.0,14,78,3,1353.95007324219,675.041198730469,0,1,faces,female,0,1,faces,A,male,VS,F,30,E10,121.978515625,0
0,0,20382,1.091796875,0.142578125,4.0,13,69,5,1279.39892578125,627.914184570312,0,1,faces,male,0,1,faces,A,male,VS,F,30,E10,121.978515625,0
0,0,20383,1.275390625,0.205078125,5.0,15,79,6,1387.20715332031,702.049987792969,0,1,faces,male,0,1,faces,A,male,VS,F,30,E10,121.978515625,0
0,0,20384,1.541015625,0.173828125,6.0,9,59,7,1164.79858398438,520.195129394531,0,1,faces,male,0,1,faces,A,male,VS,F,30,E10,121.978515625,0
0,1,20385,1.76171875,0.130859375,7.0,12,66,8,1218.04968261719,345.440277099609,0,1,faces,male,0,1,faces,A,male,VS,F,30,E10,121.978515625,0
0,0,20387,2.111328125,0.212890625,8.0,11,64,10,1277.28698730469,150.886169433594,0,1,objects,big,0,1,faces,A,male,VS,F,30,E10,121.978515625,1
0,1,20388,2.400390625,0.1484375,9.0,2,11,11,686.025634765625,212.329864501953,0,1,faces,male,0,1,faces,A,male,VS,F,30,E10,121.978515625,0
0,0,20390,2.712890625,0.11328125,10.0,5,22,13,779.007934570312,430.930694580078,0,1,faces,male,0,1,faces,A,male,VS,F,30,E10,121.978515625,0
0,1,20391,2.857421875,0.185546875,11.0,8,40,14,974.010192871094,400.332611083984,0,1,faces,female,0,1,faces,A,male,VS,F,30,E10,121.978515625,0
0,0,20393,3.294921875,0.1171875,12.0,7,39,16,957.088623046875,324.153747558594,0,1,faces,female,0,1,faces,A,male,VS,F,30,E10,121.978515625,0
0,0,20394,3.478515625,0.19921875,13.0,6,34,17,859.917785644531,692.016296386719,0,1,objects,small,0,1,faces,A,male,VS,F,30,E10,121.978515625,1
0,1,20395,3.740234375,0.10546875,14.0,1,8,18,597.790588378906,806.484924316406,0,1,objects,big,0,1,faces,A,male,VS,F,30,E10,121.978515625,1
1,1,20405,0.666015625,0.115234375,1.0,1,5,1,608.635192871094,573.304077148438,0,1,faces,male,0,1,faces,A,male,VS,I,31,E10,126.177734375,0
0,0,20407,1.02734375,0.208984375,2.0,3,13,3,700.205017089844,427.715209960938,0,1,objects,small,0,1,faces,A,male,VS,I,31,E10,126.177734375,1
2,1,20408,1.294921875,0.197265625,3.0,1,5,4,566.878112792969,518.913696289062,0,1,faces,male,0,1,faces,A,male,VS,I,31,E10,126.177734375,0
1,0,20410,1.736328125,0.17578125,4.0,13,57,6,1188.02416992188,377.66845703125,0,1,faces,male,0,1,faces,A,male,VS,I,31,E10,126.177734375,0
1,0,20411,1.931640625,0.13671875,5.0,14,58,7,1151.00744628906,409.144744873047,0,1,faces,female,0,1,faces,A,male,VS,I,31,E10,126.177734375,0
2,1,20412,2.103515625,0.154296875,6.0,13,57,8,1176.53076171875,371.031402587891,0,1,faces,male,0,1,faces,A,male,VS,I,31,E10,126.177734375,0
2,0,20414,2.3828125,0.19140625,7.0,14,58,10,1170.07775878906,424.158172607422,0,1,faces,female,0,1,faces,A,male,VS,I,31,E10,126.177734375,0
0,0,20415,2.599609375,0.23046875,8.0,11,49,11,1071.41333007812,430.867126464844,0,1,faces,male,0,1,faces,A,male,VS,I,31,E10,126.177734375,0
0,0,20416,2.888671875,0.13671875,9.0,5,20,12,733.478332519531,286.125823974609,0,1,objects,big,0,1,faces,A,male,VS,I,31,E10,126.177734375,1
0,0,20417,3.044921875,0.2421875,10.0,6,21,13,773.867370605469,310.416656494141,0,1,faces,male,0,1,faces,A,male,VS,I,31,E10,126.177734375,0
0,0,20419,3.451171875,0.154296875,11.0,10,46,15,1089.91247558594,158.555755615234,0,1,faces,male,0,1,faces,A,male,VS,I,31,E10,126.177734375,0
0,1,20420,3.6484375,0.119140625,12.0,15,76,16,1386.99658203125,439.935424804688,0,1,faces,female,0,1,faces,A,male,VS,I,31,E10,126.177734375,0
0,0,20422,3.955078125,0.154296875,13.0,8,25,18,771.6513671875,782.697692871094,0,1,objects,big,0,1,faces,A,male,VS,I,31,E10,126.177734375,1
0,0,20447,0.22265625,0.1171875,1.0,8,32,1,810.809692382812,514.7421875,0,1,faces,female,0,1,objects,A,big,VS,O,33,E10,134.576171875,0
0,0,20448,0.396484375,0.13671875,2.0,4,15,2,685.778442382812,639.455993652344,0,1,faces,male,0,1,objects,A,big,VS,O,33,E10,134.576171875,0
0,0,20449,0.56640625,0.1796875,3.0,2,7,3,557.340637207031,717.921813964844,0,1,objects,big,0,1,objects,A,big,VS,O,33,E10,134.576171875,1
0,0,20450,0.841796875,0.201171875,4.0,14,80,4,1371.15808105469,832.507873535156,0,1,objects,big,0,1,objects,A,big,VS,O,33,E10,134.576171875,1
0,0,20453,1.5,0.26171875,6.0,12,48,7,1078.83837890625,309.761566162109,0,1,objects,small,0,1,objects,A,big,VS,O,33,E10,134.576171875,1
0,0,20455,2.025390625,0.126953125,8.0,7,24,9,753.491882324219,637.715087890625,0,1,faces,male,0,1,objects,A,big,VS,O,33,E10,134.576171875,0
0,0,20456,2.21875,0.125,9.0,5,18,10,678.37646484375,974.947448730469,0,1,faces,female,0,1,objects,A,big,VS,O,33,E10,134.576171875,0
0,1,20460,2.970703125,0.177734375,12.0,3,14,14,673.650695800781,574.175537109375,0,1,faces,female,0,1,objects,A,big,VS,O,33,E10,134.576171875,0
1,0,20473,0.447265625,0.193359375,2.0,7,23,2,757.026062011719,553.815002441406,0,1,faces,male,0,1,faces,A,female,VS,F,34,E10,138.775390625,0
0,0,20475,0.8359375,0.15625,3.0,9,40,4,982.868041992188,446.163421630859,0,1,faces,female,0,1,faces,A,female,VS,F,34,E10,138.775390625,0
2,0,20476,1.052734375,0.177734375,4.0,7,23,5,775.509460449219,525.646545410156,0,1,faces,male,0,1,faces,A,female,VS,F,34,E10,138.775390625,0
0,0,20477,1.255859375,0.212890625,5.0,6,22,6,775.341979980469,444.603332519531,0,1,faces,male,0,1,faces,A,female,VS,F,34,E10,138.775390625,0
0,1,20478,1.50390625,0.197265625,6.0,2,4,7,561.341613769531,449.121826171875,0,1,faces,female,0,1,faces,A,female,VS,F,34,E10,138.775390625,0
0,0,20481,2.0,0.275390625,7.0,4,7,10,586.6591796875,707.525451660156,0,1,objects,big,0,1,faces,A,female,VS,F,34,E10,138.775390625,1
0,0,20482,2.330078125,0.10546875,8.0,8,26,11,712.410827636719,846.633361816406,0,1,objects,small,0,1,faces,A,female,VS,F,34,E10,138.775390625,1
0,0,20485,2.80078125,0.14453125,10.0,14,70,14,1284.69555664062,713.212585449219,0,1,faces,female,0,1,faces,A,female,VS,F,34,E10,138.775390625,0
0,0,20487,3.173828125,0.2734375,12.0,13,63,16,1176.259765625,930.896240234375,0,1,faces,male,0,1,faces,A,female,VS,F,34,E10,138.775390625,0
0,0,20489,3.662109375,0.205078125,14.0,10,55,18,1157.05139160156,185.940383911133,0,1,faces,female,0,1,faces,A,female,VS,F,34,E10,138.775390625,0
0,0,20490,3.890625,0.13671875,15.0,11,56,19,1165.728515625,231.162048339844,0,1,objects,big,0,1,faces,A,female,VS,F,34,E10,138.775390625,1
1,0,20507,0.41015625,0.169921875,2.0,7,25,2,754.092651367188,749.011535644531,0,1,faces,male,0,1,objects,A,small,VS,O,35,E10,142.974609375,0
0,0,20508,0.658203125,0.12109375,3.0,13,71,3,1231.06213378906,881.125183105469,0,1,faces,male,0,1,objects,A,small,VS,O,35,E10,142.974609375,0
0,0,20510,0.978515625,0.267578125,4.0,15,74,5,1355.22045898438,262.872436523438,0,1,faces,female,0,1,objects,A,small,VS,O,35,E10,142.974609375,0
2,0,20512,1.52734375,0.126953125,6.0,7,25,7,756.403686523438,738.170837402344,0,1,faces,male,0,1,objects,A,small,VS,O,35,E10,142.974609375,0
0,0,20514,1.80859375,0.21875,7.0,3,4,9,579.090637207031,405.534942626953,0,1,faces,female,0,1,objects,A,small,VS,O,35,E10,142.974609375,0
0,0,20515,2.0703125,0.19140625,8.0,2,2,10,588.946838378906,240.069381713867,0,1,faces,female,0,1,objects,A,small,VS,O,35,E10,142.974609375,0
0,0,20516,2.287109375,0.12890625,9.0,4,11,11,673.584045410156,257.844787597656,0,1,objects,small,0,1,objects,A,small,VS,O,35,E10,142.974609375,1
0,0,20517,2.447265625,0.208984375,10.0,1,1,12,592.011413574219,175.494979858398,0,1,objects,big,0,1,objects,A,small,VS,O,35,E10,142.974609375,1
0,0,20518,2.708984375,0.2421875,11.0,5,14,13,693.976867675781,511.977905273438,0,1,faces,male,0,1,objects,A,small,VS,O,35,E10,142.974609375,0
0,0,20519,3.009765625,0.1796875,12.0,6,16,14,692.156799316406,764.778625488281,0,1,faces,female,0,1,objects,A,small,VS,O,35,E10,142.974609375,0
0,0,20520,3.224609375,0.212890625,13.0,8,26,15,777.35888671875,824.794982910156,0,1,objects,big,0,1,objects,A,small,VS,O,35,E10,142.974609375,1
0,0,20521,3.515625,0.2890625,14.0,14,73,16,1388.70971679688,179.987457275391,0,1,faces,male,0,1,objects,A,small,VS,O,35,E10,142.974609375,0
0,0,20528,0.21875,0.263671875,1.0,9,42,1,941.294006347656,662.480285644531,0,1,objects,big,0,1,objects,P,small,VS,O,36,E10,147.173828125,1
0,0,20531,0.9375,0.146484375,4.0,12,59,4,1170.73205566406,587.554382324219,0,1,faces,female,0,1,objects,P,small,VS,O,36,E10,147.173828125,0
0,0,20532,1.1015625,0.134765625,5.0,13,60,5,1180.26196289062,618.021911621094,0,1,objects,big,0,1,objects,P,small,VS,O,36,E10,147.173828125,1
0,0,20533,1.27734375,0.193359375,6.0,15,77,6,1375.70654296875,548.712280273438,0,1,faces,female,0,1,objects,P,small,VS,O,36,E10,147.173828125,0
0,0,20535,1.791015625,0.169921875,8.0,8,40,8,985.956115722656,414.344024658203,0,1,faces,male,0,1,objects,P,small,VS,O,36,E10,147.173828125,0
0,1,20536,1.9921875,0.1640625,9.0,7,32,9,877.335021972656,528.050231933594,0,1,faces,male,0,1,objects,P,small,VS,O,36,E10,147.173828125,0
0,0,20599,1.654296875,0.275390625,5.0,3,25,6,738.7568359375,727.388244628906,0,1,faces,female,1,1,faces,P,female,VS,I,39,E10,159.771484375,0
0,0,20643,0.474609375,0.18359375,2.0,8,34,2,849.306335449219,695.8662109375,0,1,faces,female,1,1,faces,P,female,VS,F,41,E10,168.169921875,0
0,1,20644,0.716796875,0.142578125,3.0,4,17,3,631.908203125,831.052001953125,0,1,faces,female,1,1,faces,P,female,VS,F,41,E10,168.169921875,0
0,1,20650,2.34375,0.16015625,6.0,7,23,9,734.577819824219,493.714324951172,0,1,faces,male,1,1,faces,P,female,VS,F,41,E10,168.169921875,0
0,0,20653,2.978515625,0.203125,7.0,1,4,12,544.936401367188,443.246124267578,0,1,objects,big,1,1,faces,P,female,VS,F,41,E10,168.169921875,1
0,1,20654,3.23046875,0.1875,8.0,6,22,13,761.004211425781,424.748016357422,0,1,faces,male,1,1,faces,P,female,VS,F,41,E10,168.169921875,0
0,0,20662,0.28125,0.111328125,1.0,8,41,1,962.731262207031,537.216857910156,0,1,faces,male,1,1,faces,P,female,VS,I,42,E10,172.369140625,0
0,1,20665,0.775390625,0.2890625,3.0,11,57,4,1170.08142089844,336.302276611328,0,1,faces,male,1,1,faces,P,female,VS,I,42,E10,172.369140625,0
0,1,20666,1.115234375,0.240234375,4.0,13,74,5,1386.59265136719,249.98046875,0,1,faces,female,1,1,faces,P,female,VS,I,42,E10,172.369140625,0
0,0,20670,1.984375,0.181640625,6.0,14,79,9,1380.6494140625,725.257446289062,0,1,faces,male,1,1,faces,P,female,VS,I,42,E10,172.369140625,0
0,0,20671,2.23828125,0.357421875,7.0,7,35,10,862.517944335938,830.089294433594,0,1,faces,female,1,1,faces,P,female,VS,I,42,E10,172.369140625,0
0,0,20673,2.71875,0.150390625,8.0,9,44,12,964.560363769531,823.073486328125,0,1,faces,female,1,1,faces,P,female,VS,I,42,E10,172.369140625,0
0,0,20674,2.927734375,0.259765625,9.0,4,14,13,651.021911621094,539.170288085938,0,1,faces,female,1,1,faces,P,female,VS,I,42,E10,172.369140625,0
0,0,20675,3.23828125,0.107421875,10.0,2,3,14,606.753051757812,377.827331542969,0,1,objects,big,1,1,faces,P,female,VS,I,42,E10,172.369140625,1
0,0,20724,0.5703125,0.240234375,3.0,4,22,5,714.432495117188,446.381896972656,0,1,objects,small,1,1,objects,P,big,VS,O,44,E10,180.767578125,1
0,0,20801,3.38671875,0.37109375,5.0,12,73,7,1353.45556640625,135.099334716797,0,1,faces,male,1,1,objects,P,big,VS,O,46,E10,189.166015625,0
0,0,20802,3.78125,0.15625,6.0,13,74,8,1324.90478515625,195.8056640625,0,1,faces,male,1,1,objects,P,big,VS,O,46,E10,189.166015625,0
1,0,20848,0.505859375,0.111328125,3.0,5,33,3,811.401794433594,625.059692382812,0,1,faces,female,1,1,faces,P,male,VS,I,48,E10,197.564453125,0
0,1,20852,1.26171875,0.2734375,6.0,13,71,7,1229.169921875,815.918518066406,0,1,faces,male,1,1,faces,P,male,VS,I,48,E10,197.564453125,0
0,0,20855,2.1171875,0.1484375,8.0,6,36,10,818.589416503906,904.090576171875,0,1,objects,big,1,1,faces,P,male,VS,I,48,E10,197.564453125,1
1,0,20857,2.4765625,0.154296875,9.0,11,59,12,1143.35925292969,578.374633789062,0,1,faces,female,1,1,faces,P,male,VS,I,48,E10,197.564453125,0
2,1,20859,2.767578125,0.205078125,10.0,11,59,14,1133.52612304688,549.949279785156,0,1,faces,female,1,1,faces,P,male,VS,I,48,E10,197.564453125,0
0,0,20861,3.185546875,0.203125,11.0,10,57,16,1122.51928710938,350.906921386719,0,1,faces,female,1,1,faces,P,male,VS,I,48,E10,197.564453125,0
0,0,20862,3.458984375,0.177734375,12.0,4,24,17,716.52587890625,614.60888671875,0,1,faces,male,1,1,faces,P,male,VS,I,48,E10,197.564453125,0
2,0,20863,3.67578125,0.142578125,13.0,5,33,18,833.864929199219,619.598754882812,0,1,faces,female,1,1,faces,P,male,VS,I,48,E10,197.564453125,0
0,0,20864,3.869140625,0.1484375,14.0,1,12,19,620.816955566406,332.226501464844,0,1,faces,male,1,1,faces,P,male,VS,I,48,E10,197.564453125,0
0,0,20879,0.28515625,0.162109375,2.0,9,48,2,1089.65417480469,348.909484863281,0,1,faces,female,1,0,faces,P,male,VS,F,49,E10,201.763671875,0
0,0,20882,0.685546875,0.126953125,3.0,15,76,5,1363.89611816406,441.065612792969,0,1,objects,big,1,0,faces,P,male,VS,F,49,E10,201.763671875,1
0,1,20888,2.86328125,0.158203125,4.0,6,24,11,773.843933105469,637.776306152344,0,1,faces,male,1,0,faces,P,male,VS,F,49,E10,201.763671875,0
0,1,20890,3.228515625,0.138671875,5.0,3,13,13,644.118774414062,467.270233154297,0,1,faces,male,1,0,faces,P,male,VS,F,49,E10,201.763671875,0
0,1,20892,3.619140625,0.349609375,6.0,12,64,15,1272.16625976562,170.203689575195,0,1,faces,male,1,0,faces,P,male,VS,F,49,E10,201.763671875,0
0,0,20912,0.666015625,0.13671875,4.0,14,70,4,1304.25427246094,732.537475585938,0,1,objects,big,1,1,objects,P,small,VS,O,50,E10,205.962890625,1
0,1,20913,0.884765625,0.134765625,5.0,4,18,5,639.022033691406,956.338317871094,0,1,faces,female,1,1,objects,P,small,VS,O,50,E10,205.962890625,0
0,0,20918,1.4921875,0.21484375,6.0,8,29,10,891.707763671875,233.658386230469,0,1,faces,male,1,1,objects,P,small,VS,O,50,E10,205.962890625,0
1,1,20919,1.75,0.13671875,7.0,7,28,11,833.200012207031,150.341720581055,0,1,objects,big,1,1,objects,P,small,VS,O,50,E10,205.962890625,1
2,0,20922,2.9375,0.140625,8.0,7,28,14,835.649169921875,156.525497436523,0,1,objects,big,1,1,objects,P,small,VS,O,50,E10,205.962890625,1
0,0,20991,0.453125,0.12109375,1.0,13,69,5,1296.6083984375,628.878112792969,0,1,faces,male,1,1,faces,P,female,VS,I,52,E10,214.361328125,0
0,0,21030,0.98046875,0.28125,3.0,5,21,4,780.7958984375,357.569793701172,0,1,faces,male,0,1,objects,A,small,VS,O,53,E10,218.560546875,0
0,0,21031,1.33984375,0.22265625,4.0,9,57,5,1198.05737304688,346.918151855469,0,1,faces,male,0,1,objects,A,small,VS,O,53,E10,218.560546875,0
0,0,21032,1.63671875,0.115234375,5.0,7,48,6,1091.65942382812,336.047149658203,0,1,objects,big,0,1,objects,A,small,VS,O,53,E10,218.560546875,1
0,0,21033,1.8203125,0.19921875,6.0,2,4,7,572.529663085938,406.214080810547,0,1,faces,female,0,1,objects,A,small,VS,O,53,E10,218.560546875,0
0,0,21037,2.578125,0.279296875,8.0,14,74,11,1345.28259277344,260.999877929688,0,1,faces,female,0,1,objects,A,small,VS,O,53,E10,218.560546875,0
0,0,21038,2.912109375,0.126953125,9.0,13,66,12,1254.818359375,328.606994628906,0,1,faces,male,0,1,objects,A,small,VS,O,53,E10,218.560546875,0
0,0,21039,3.072265625,0.1328125,10.0,10,58,13,1180.4736328125,439.961334228516,0,1,objects,small,0,1,objects,A,small,VS,O,53,E10,218.560546875,1
0,0,21040,3.267578125,0.15625,11.0,15,81,14,1400.48950195312,921.396301269531,0,1,faces,female,0,1,objects,A,small,VS,O,53,E10,218.560546875,0
1,0,21065,0.869140625,0.173828125,1.0,4,16,8,697.4560546875,741.795288085938,0,1,faces,male,1,0,faces,P,female,VS,F,54,E10,222.759765625,0
0,1,21067,1.27734375,0.115234375,2.0,3,12,10,675.271667480469,354.562042236328,0,1,faces,male,1,0,faces,P,female,VS,F,54,E10,222.759765625,0
0,0,21071,1.830078125,0.2421875,4.0,10,48,14,1105.56494140625,336.496826171875,0,1,objects,big,1,0,faces,P,female,VS,F,54,E10,222.759765625,1
0,0,21072,2.1015625,0.134765625,5.0,8,39,15,1009.82055664062,346.962493896484,0,1,faces,female,1,0,faces,P,female,VS,F,54,E10,222.759765625,0
2,1,21078,3.59765625,0.19921875,10.0,4,16,21,695.504760742188,786.041076660156,0,1,faces,male,1,0,faces,P,female,VS,F,54,E10,222.759765625,0
0,0,21099,0.228515625,0.12890625,1.0,10,42,1,920.574096679688,606.037109375,0,1,objects,big,1,1,objects,P,small,VS,O,55,E10,226.958984375,1
0,0,21100,0.3984375,0.115234375,2.0,6,25,2,714.869384765625,739.789001464844,0,1,objects,big,1,1,objects,P,small,VS,O,55,E10,226.958984375,1
1,1,21104,2.287109375,0.130859375,4.0,3,16,6,691.638549804688,729.803161621094,0,1,faces,male,1,1,objects,P,small,VS,O,55,E10,226.958984375,0
2,1,21113,3.27734375,0.13671875,5.0,3,16,15,683.809936523438,750.100646972656,0,1,faces,male,1,1,objects,P,small,VS,O,55,E10,226.958984375,0
1,1,21114,3.537109375,0.20703125,6.0,8,33,16,888.522705078125,636.242065429688,0,1,faces,female,1,1,objects,P,small,VS,O,55,E10,226.958984375,0
2,1,21116,3.861328125,0.126953125,7.0,8,33,18,903.177673339844,629.436767578125,0,1,faces,female,1,1,objects,P,small,VS,O,55,E10,226.958984375,0
0,0,21136,0.671875,0.1875,3.0,3,16,4,696.219543457031,743.570617675781,0,1,faces,male,1,1,objects,P,big,VS,O,56,E10,231.158203125,0
0,0,21138,1.189453125,0.26953125,5.0,7,42,6,1007.0498046875,654.399108886719,0,1,objects,small,1,1,objects,P,big,VS,O,56,E10,231.158203125,1
0,1,21211,0.4296875,0.16796875,2.0,6,24,3,727.703857421875,628.776000976562,0,1,faces,female,0,1,faces,A,male,VS,F,58,E10,239.556640625,0
1,0,21213,0.798828125,0.197265625,3.0,8,52,5,1077.57995605469,784.501770019531,0,1,objects,small,0,1,faces,A,male,VS,F,58,E10,239.556640625,1
1,0,21217,1.609375,0.134765625,6.0,13,66,9,1298.13244628906,350.521301269531,0,1,objects,big,0,1,faces,A,male,VS,F,58,E10,239.556640625,1
1,0,21219,1.93359375,0.115234375,7.0,14,74,11,1385.85290527344,282.505737304688,0,1,faces,female,0,1,faces,A,male,VS,F,58,E10,239.556640625,0
0,0,21220,2.177734375,0.142578125,8.0,4,12,12,690.91015625,352.483245849609,0,1,faces,female,0,1,faces,A,male,VS,F,58,E10,239.556640625,0
0,0,21222,2.56640625,0.123046875,10.0,3,11,14,633.672790527344,190.644378662109,0,1,faces,male,0,1,faces,A,male,VS,F,58,E10,239.556640625,0
2,0,21224,3.0390625,0.171875,12.0,13,66,16,1306.25964355469,291.452270507812,0,1,objects,big,0,1,faces,A,male,VS,F,58,E10,239.556640625,1
2,0,21225,3.23046875,0.10546875,13.0,14,74,17,1310.68017578125,272.471710205078,0,1,faces,female,0,1,faces,A,male,VS,F,58,E10,239.556640625,0
2,0,21228,3.892578125,0.123046875,16.0,8,52,20,1082.3017578125,783.42333984375,0,1,objects,small,0,1,faces,A,male,VS,F,58,E10,239.556640625,1
0,0,21247,0.970703125,0.20703125,2.0,9,33,4,834.957885742188,674.268676757812,0,1,faces,female,0,1,objects,A,big,VS,O,59,E10,243.755859375,0
0,0,21249,1.353515625,0.134765625,3.0,5,12,6,666.662109375,345.673095703125,0,1,faces,female,0,1,objects,A,big,VS,O,59,E10,243.755859375,0
