refix,pretarget,multifix,urevent,tonset,dur_added,rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,VSNT_EX,VSNT_EX_correct,VShard_EXobj_correct
0,0.0,0,22708,3.625,0.275390625,9.0,9,37,13,913.178771972656,112.737945556641,0,1,objects,small,0,1,objects,A,small,EX,O,72,J11,298.345703125,0.0,0.0,0.0
0,0.0,0,22709,3.955078125,0.13671875,10.0,1,1,14,554.333984375,96.7936935424805,0,1,objects,big,0,1,objects,A,small,EX,O,72,J11,298.345703125,0.0,0.0,0.0
0,0.0,0,22915,0.705078125,0.310546875,2.0,9,49,3,1095.85388183594,445.021575927734,0,1,objects,small,0,1,faces,A,female,EX,I,74,J11,306.744140625,0.0,0.0,0.0
1,0.0,0,22916,1.044921875,0.3046875,3.0,13,58,4,1164.94519042969,453.105865478516,0,1,objects,big,0,1,faces,A,female,EX,I,74,J11,306.744140625,0.0,0.0,0.0
0,0.0,0,22918,1.6796875,0.21875,5.0,10,53,6,1068.10192871094,845.902221679688,0,1,objects,small,0,1,faces,A,female,EX,I,74,J11,306.744140625,0.0,0.0,0.0
0,0.0,0,22920,2.14453125,0.248046875,7.0,14,68,8,1258.00158691406,538.475524902344,0,1,objects,small,0,1,faces,A,female,EX,I,74,J11,306.744140625,0.0,0.0,0.0
2,0.0,1,22925,3.443359375,0.166015625,10.0,13,58,13,1149.24243164062,403.061676025391,0,1,objects,big,0,1,faces,A,female,EX,I,74,J11,306.744140625,0.0,0.0,0.0
0,0.0,0,22935,0.5078125,0.28125,1.0,8,60,2,1174.14916992188,661.940246582031,0,1,objects,big,0,1,faces,A,male,EX,F,75,J11,310.943359375,0.0,0.0,0.0
0,0.0,0,22943,3.166015625,0.2109375,7.0,7,48,10,1022.96411132812,328.147857666016,0,1,objects,big,0,1,faces,A,male,EX,F,75,J11,310.943359375,0.0,0.0,0.0
0,0.0,0,22944,3.412109375,0.16015625,8.0,6,46,11,1011.38537597656,188.496765136719,0,1,objects,small,0,1,faces,A,male,EX,F,75,J11,310.943359375,0.0,0.0,0.0
0,0.0,1,23158,0.224609375,0.1640625,1.0,8,38,1,976.777648925781,224.536804199219,0,1,objects,big,0,1,faces,A,male,EX,I,86,J11,357.134765625,0.0,0.0,0.0
1,0.0,0,23161,1.611328125,0.33984375,3.0,10,50,4,1021.61340332031,536.359802246094,0,1,objects,small,0,1,faces,A,male,EX,I,86,J11,357.134765625,0.0,0.0,0.0
2,0.0,0,23163,2.341796875,0.625,5.0,10,50,6,1076.84301757812,535.17919921875,0,1,objects,small,0,1,faces,A,male,EX,I,86,J11,357.134765625,0.0,0.0,0.0
1,1.0,1,23184,0.748046875,0.21875,3.0,12,68,3,1254.89562988281,572.208923339844,0,1,objects,small,1,1,objects,P,small,VS,O,87,J11,361.333984375,1.0,1.0,1.0
0,1.0,0,23189,1.939453125,0.25390625,6.0,8,39,8,973.464172363281,339.455108642578,0,1,objects,big,1,1,objects,P,small,VS,O,87,J11,361.333984375,1.0,1.0,1.0
2,1.0,1,23190,2.251953125,0.23046875,7.0,12,68,9,1302.69067382812,561.782104492188,0,1,objects,small,1,1,objects,P,small,VS,O,87,J11,361.333984375,1.0,1.0,1.0
0,0.0,1,23303,0.298828125,0.23828125,1.0,9,60,1,1161.41650390625,678.488708496094,0,1,objects,big,0,1,objects,A,small,EX,O,93,J11,386.529296875,0.0,0.0,0.0
0,0.0,0,23306,0.994140625,0.224609375,2.0,3,21,4,762.0732421875,357.888275146484,0,1,objects,big,0,1,objects,A,small,EX,O,93,J11,386.529296875,0.0,0.0,0.0
0,0.0,0,23307,1.26953125,0.720703125,3.0,1,3,5,551.060974121094,336.79248046875,0,1,objects,small,0,1,objects,A,small,EX,O,93,J11,386.529296875,0.0,0.0,0.0
0,0.0,0,23308,2.04296875,0.2265625,4.0,2,14,6,652.950927734375,567.165344238281,0,1,objects,small,0,1,objects,A,small,EX,O,93,J11,386.529296875,0.0,0.0,0.0
0,0.0,0,23314,3.380859375,0.29296875,7.0,8,53,12,1061.69885253906,852.251220703125,0,1,objects,small,0,1,objects,A,small,EX,O,93,J11,386.529296875,0.0,0.0,0.0
0,0.0,1,23341,0.31640625,0.193359375,1.0,10,49,1,1074.10192871094,477.785552978516,0,1,objects,small,0,1,faces,A,female,EX,F,95,J11,394.927734375,0.0,0.0,0.0
0,0.0,0,23343,1.109375,0.357421875,2.0,9,48,3,1069.91369628906,352.110931396484,0,1,objects,big,0,1,faces,A,female,EX,F,95,J11,394.927734375,0.0,0.0,0.0
0,0.0,0,23365,1.7890625,0.208984375,3.0,5,27,6,775.484375,933.780395507812,0,1,objects,big,0,1,objects,A,big,EX,O,96,J11,399.126953125,0.0,0.0,0.0
0,0.0,0,23367,2.2578125,0.2734375,5.0,12,53,8,1105.31481933594,829.902587890625,0,1,objects,big,0,1,objects,A,big,EX,O,96,J11,399.126953125,0.0,0.0,0.0
0,1.0,0,23529,0.49609375,0.234375,2.0,14,74,2,1349.82348632812,251.473480224609,0,1,objects,small,1,1,objects,P,big,VS,O,104,J11,432.720703125,1.0,1.0,1.0
0,1.0,0,23584,0.236328125,0.2265625,1.0,9,40,1,969.704833984375,424.153137207031,0,1,objects,small,1,1,objects,P,small,VS,O,107,J11,445.318359375,1.0,1.0,1.0
0,0.0,1,23620,0.337890625,0.166015625,1.0,3,22,2,725.053161621094,456.860198974609,0,1,objects,big,0,1,faces,A,female,EX,F,109,J11,453.716796875,0.0,0.0,0.0
0,0.0,1,23622,1.548828125,0.16796875,2.0,7,51,4,1052.66967773438,684.007019042969,0,1,objects,small,0,1,faces,A,female,EX,F,109,J11,453.716796875,0.0,0.0,0.0
0,0.0,0,23627,3.494140625,0.431640625,6.0,14,79,9,1374.95861816406,751.202331542969,0,1,objects,small,0,1,faces,A,female,EX,F,109,J11,453.716796875,0.0,0.0,0.0
0,0.0,1,23634,0.431640625,0.203125,1.0,7,23,2,775.236389160156,543.984252929688,0,1,objects,big,0,1,objects,A,small,EX,O,110,J11,457.916015625,0.0,0.0,0.0
0,0.0,0,23636,1.2421875,0.552734375,2.0,12,60,4,1166.82507324219,626.019958496094,0,1,objects,small,0,1,objects,A,small,EX,O,110,J11,457.916015625,0.0,0.0,0.0
0,0.0,1,23639,2.248046875,0.22265625,4.0,2,6,7,572.20654296875,629.822998046875,0,1,objects,big,0,1,objects,A,small,EX,O,110,J11,457.916015625,0.0,0.0,0.0
0,0.0,1,23642,3.005859375,0.259765625,6.0,9,30,10,870.868347167969,325.970764160156,0,1,objects,small,0,1,objects,A,small,EX,O,110,J11,457.916015625,0.0,0.0,0.0
1,0.0,1,23653,0.638671875,0.341796875,2.0,7,32,2,856.92822265625,537.680908203125,0,1,objects,small,0,1,faces,A,male,EX,F,111,J11,462.115234375,0.0,0.0,0.0
0,0.0,0,23655,1.244140625,0.232421875,3.0,5,24,4,777.333923339844,618.742858886719,0,1,objects,small,0,1,faces,A,male,EX,F,111,J11,462.115234375,0.0,0.0,0.0
2,0.0,0,23656,1.5078125,0.423828125,4.0,7,32,5,849.336547851562,542.386657714844,0,1,objects,small,0,1,faces,A,male,EX,F,111,J11,462.115234375,0.0,0.0,0.0
0,0.0,0,23658,2.140625,0.55078125,5.0,13,56,7,1149.80798339844,205.236633300781,0,1,objects,big,0,1,faces,A,male,EX,F,111,J11,462.115234375,0.0,0.0,0.0
0,0.0,1,23704,1.8359375,0.287109375,5.0,14,78,7,1388.115234375,677.482116699219,0,1,objects,big,0,1,objects,A,big,EX,O,114,J11,474.712890625,0.0,0.0,0.0
0,0.0,1,23709,3.166015625,0.2109375,8.0,4,19,12,772.130493164062,106.426666259766,0,1,objects,big,0,1,objects,A,big,EX,O,114,J11,474.712890625,0.0,0.0,0.0
0,0.0,0,23723,1.1640625,0.46484375,3.0,9,43,4,982.200744628906,738.905029296875,0,1,objects,small,0,1,faces,A,male,EX,I,115,J11,478.912109375,0.0,0.0,0.0
0,0.0,1,23724,1.681640625,0.19140625,4.0,15,62,5,1183.64379882812,870.031433105469,0,1,objects,small,0,1,faces,A,male,EX,I,115,J11,478.912109375,0.0,0.0,0.0
0,0.0,0,23728,3.25390625,0.326171875,7.0,8,37,9,932.029846191406,121.021949768066,0,1,objects,small,0,1,faces,A,male,EX,I,115,J11,478.912109375,0.0,0.0,0.0
0,1.0,0,23764,0.81640625,0.26953125,3.0,2,28,3,842.654174804688,113.563903808594,0,1,objects,big,1,1,objects,P,big,VS,O,117,J11,487.310546875,1.0,1.0,1.0
0,0.0,0,23819,0.67578125,0.30078125,2.0,7,39,3,929.756713867188,360.383697509766,0,1,objects,small,0,1,faces,A,female,EX,I,120,J11,499.908203125,0.0,0.0,0.0
0,0.0,0,23821,1.310546875,0.310546875,4.0,14,76,5,1359.36584472656,472.511749267578,0,1,objects,big,0,1,faces,A,female,EX,I,120,J11,499.908203125,0.0,0.0,0.0
0,0.0,0,23822,1.654296875,0.41796875,5.0,15,77,6,1362.93701171875,583.681579589844,0,1,objects,big,0,1,faces,A,female,EX,I,120,J11,499.908203125,0.0,0.0,0.0
0,0.0,1,23823,2.123046875,0.25390625,6.0,12,70,7,1244.20959472656,777.213256835938,0,1,objects,big,0,1,faces,A,female,EX,I,120,J11,499.908203125,0.0,0.0,0.0
0,0.0,1,23994,0.826171875,0.330078125,1.0,2,6,3,579.798645019531,659.367919921875,0,1,objects,big,0,1,objects,A,big,EX,O,128,J11,533.501953125,0.0,0.0,0.0
0,0.0,0,23996,1.474609375,0.494140625,2.0,3,8,5,591.494873046875,856.847106933594,0,1,objects,big,0,1,objects,A,big,EX,O,128,J11,533.501953125,0.0,0.0,0.0
0,1.0,0,24061,0.837890625,0.232421875,1.0,15,75,4,1363.65417480469,370.912841796875,0,1,objects,small,1,1,objects,P,big,VS,O,131,J11,546.099609375,1.0,1.0,1.0
0,1.0,0,24062,1.142578125,0.265625,2.0,12,62,5,1208.84509277344,864.052856445312,0,1,objects,big,1,1,objects,P,big,VS,O,131,J11,546.099609375,1.0,1.0,1.0
1,1.0,0,24063,1.462890625,0.265625,3.0,8,43,6,926.107543945312,763.33837890625,0,1,objects,small,1,1,objects,P,big,VS,O,131,J11,546.099609375,1.0,1.0,1.0
0,1.0,0,24100,1.158203125,0.107421875,4.0,11,66,4,1283.71936035156,368.018280029297,0,1,objects,big,1,1,objects,P,small,VS,O,133,J11,554.498046875,1.0,1.0,1.0
0,0.0,0,24118,0.41796875,0.3359375,1.0,6,22,2,757.571594238281,448.847625732422,0,1,objects,big,0,1,faces,A,female,EX,I,134,J11,558.697265625,0.0,0.0,0.0
0,0.0,0,24119,0.787109375,0.529296875,2.0,5,21,3,753.469787597656,337.949310302734,0,1,objects,small,0,1,faces,A,female,EX,I,134,J11,558.697265625,0.0,0.0,0.0
0,0.0,1,24120,1.380859375,0.216796875,3.0,15,75,4,1334.24926757812,325.661773681641,0,1,objects,small,0,1,faces,A,female,EX,I,134,J11,558.697265625,0.0,0.0,0.0
0,0.0,1,24128,3.47265625,0.224609375,7.0,8,26,12,807.615905761719,832.479309082031,0,1,objects,big,0,1,faces,A,female,EX,I,134,J11,558.697265625,0.0,0.0,0.0
0,0.0,1,24196,1.658203125,0.396484375,4.0,11,48,7,1022.69512939453,379.997955322266,0,1,objects,big,0,1,faces,A,male,EX,I,138,J11,575.494140625,0.0,0.0,0.0
0,0.0,0,24198,2.421875,0.21484375,5.0,2,11,9,632.833801269531,278.117614746094,0,1,objects,small,0,1,faces,A,male,EX,I,138,J11,575.494140625,0.0,0.0,0.0
0,0.0,0,24202,3.564453125,0.234375,7.0,8,36,13,816.913452148438,952.136413574219,0,1,objects,big,0,1,faces,A,male,EX,I,138,J11,575.494140625,0.0,0.0,0.0
0,0.0,1,24264,2.0390625,0.240234375,5.0,7,58,6,1161.20043945312,453.290252685547,0,1,objects,big,0,1,faces,A,male,EX,F,141,J11,588.091796875,0.0,0.0,0.0
0,0.0,1,24278,0.328125,0.177734375,1.0,4,31,2,854.724060058594,428.189788818359,0,1,objects,big,0,1,faces,A,female,EX,F,142,J11,592.291015625,0.0,0.0,0.0
0,0.0,1,24283,1.693359375,0.203125,5.0,10,47,7,1102.88012695312,201.50439453125,0,1,objects,big,0,1,faces,A,female,EX,F,142,J11,592.291015625,0.0,0.0,0.0
0,0.0,0,24287,3.650390625,0.19921875,7.0,8,45,11,961.743286132812,961.410705566406,0,1,objects,small,0,1,faces,A,female,EX,F,142,J11,592.291015625,0.0,0.0,0.0
0,0.0,0,24306,2.763671875,0.33984375,5.0,10,48,8,1028.67138671875,366.717620849609,0,1,objects,big,0,1,objects,A,small,EX,O,143,J11,596.490234375,0.0,0.0,0.0
0,0.0,0,24560,2.6640625,0.201171875,7.0,13,62,10,1136.32104492188,856.652160644531,0,1,objects,big,0,1,objects,A,small,EX,O,146,J11,609.087890625,0.0,0.0,0.0
1,0.0,0,24575,0.255859375,0.451171875,1.0,8,31,2,844.804565429688,435.364196777344,0,1,objects,small,0,1,objects,A,big,EX,O,147,J11,613.287109375,0.0,0.0,0.0
2,0.0,0,24585,3.697265625,0.3984375,8.0,8,31,12,853.781494140625,411.695709228516,0,1,objects,small,0,1,objects,A,big,EX,O,147,J11,613.287109375,0.0,0.0,0.0
0,0.0,0,24649,1.13671875,0.330078125,3.0,14,73,4,1320.46643066406,187.928970336914,0,1,objects,big,0,1,faces,A,female,EX,F,150,J11,625.884765625,0.0,0.0,0.0
0,0.0,0,24666,0.283203125,0.359375,1.0,7,39,1,968.002807617188,352.940887451172,0,1,objects,small,0,1,faces,A,male,EX,F,151,J11,630.083984375,0.0,0.0,0.0
0,0.0,0,24671,1.890625,0.234375,4.0,6,24,6,761.332946777344,632.333557128906,0,1,objects,big,0,1,faces,A,male,EX,F,151,J11,630.083984375,0.0,0.0,0.0
0,0.0,0,24674,2.626953125,0.44921875,6.0,10,57,9,1174.46826171875,310.849365234375,0,1,objects,big,0,1,faces,A,male,EX,F,151,J11,630.083984375,0.0,0.0,0.0
0,0.0,1,24733,1.1484375,0.173828125,2.0,2,13,3,666.826599121094,450.191833496094,0,1,objects,big,0,1,faces,A,female,EX,I,155,J11,646.880859375,0.0,0.0,0.0
0,0.0,1,24736,2.16015625,0.201171875,4.0,12,61,6,1144.85827636719,764.200073242188,0,1,objects,big,0,1,faces,A,female,EX,I,155,J11,646.880859375,0.0,0.0,0.0
0,0.0,0,24738,2.837890625,0.384765625,5.0,9,44,8,949.824096679688,825.130859375,0,1,objects,small,0,1,faces,A,female,EX,I,155,J11,646.880859375,0.0,0.0,0.0
0,1.0,0,24941,0.611328125,0.234375,2.0,10,56,3,1123.59521484375,248.876998901367,0,1,objects,small,1,1,objects,P,big,VS,O,165,J11,688.873046875,1.0,1.0,1.0
0,0.0,0,24971,0.57421875,0.509765625,2.0,14,69,2,1262.20556640625,644.671142578125,0,1,objects,small,0,1,faces,A,male,EX,I,167,J11,697.271484375,0.0,0.0,0.0
0,0.0,0,24975,2.517578125,0.279296875,6.0,7,31,6,836.037170410156,400.217559814453,0,1,objects,big,0,1,faces,A,male,EX,I,167,J11,697.271484375,0.0,0.0,0.0
0,0.0,0,25038,0.3125,0.650390625,1.0,11,50,2,1071.033203125,552.319946289062,0,1,objects,small,0,1,objects,A,small,EX,O,170,J11,709.869140625,0.0,0.0,0.0
0,0.0,0,25039,1.0078125,0.439453125,2.0,8,30,3,861.302612304688,338.220031738281,0,1,objects,small,0,1,objects,A,small,EX,O,170,J11,709.869140625,0.0,0.0,0.0
0,0.0,0,25046,3.21484375,0.380859375,7.0,1,8,10,584.974182128906,838.387268066406,0,1,objects,big,0,1,objects,A,small,EX,O,170,J11,709.869140625,0.0,0.0,0.0
0,0.0,1,25060,0.44140625,0.125,2.0,3,21,2,713.744384765625,318.434936523438,0,1,objects,small,0,1,faces,A,male,EX,I,171,J11,714.068359375,0.0,0.0,0.0
0,0.0,0,25062,0.8984375,0.203125,3.0,1,11,4,643.986206054688,241.974624633789,0,1,objects,big,0,1,faces,A,male,EX,I,171,J11,714.068359375,0.0,0.0,0.0
0,0.0,0,25069,2.876953125,0.21484375,9.0,7,52,11,1071.2978515625,748.026306152344,0,1,objects,big,0,1,faces,A,male,EX,I,171,J11,714.068359375,0.0,0.0,0.0
0,0.0,0,25072,3.609375,0.291015625,11.0,9,56,14,1168.43774414062,242.684616088867,0,1,objects,small,0,1,faces,A,male,EX,I,171,J11,714.068359375,0.0,0.0,0.0
0,1.0,0,25082,0.671875,0.376953125,2.0,14,78,3,1374.8525390625,638.919799804688,0,1,objects,big,1,1,objects,P,big,VS,O,172,J11,718.267578125,1.0,1.0,1.0
1,1.0,0,25083,1.11328125,0.23828125,3.0,11,65,4,1255.919921875,189.882446289062,0,1,objects,big,1,1,objects,P,big,VS,O,172,J11,718.267578125,1.0,1.0,1.0
0,1.0,0,25084,1.384765625,0.154296875,4.0,8,46,5,1102.56530761719,136.645431518555,0,1,objects,small,1,1,objects,P,big,VS,O,172,J11,718.267578125,1.0,1.0,1.0
0,1.0,0,25253,0.466796875,0.453125,1.0,5,24,2,780.435913085938,644.737365722656,0,1,objects,small,1,1,objects,P,small,VS,O,181,J11,756.060546875,1.0,1.0,1.0
0,0.0,1,25294,0.626953125,0.310546875,2.0,7,39,2,966.06494140625,353.648895263672,0,1,objects,small,0,1,faces,A,female,EX,I,183,J11,764.458984375,0.0,0.0,0.0
0,0.0,1,25297,1.640625,0.376953125,4.0,4,14,5,688.037109375,563.301086425781,0,1,objects,small,0,1,faces,A,female,EX,I,183,J11,764.458984375,0.0,0.0,0.0
0,0.0,0,25300,2.6484375,0.408203125,6.0,14,66,8,1289.51062011719,357.826934814453,0,1,objects,big,0,1,faces,A,female,EX,I,183,J11,764.458984375,0.0,0.0,0.0
0,0.0,0,25311,0.36328125,0.41796875,1.0,3,7,1,586.8916015625,755.90185546875,0,1,objects,big,0,1,faces,A,female,EX,F,184,J11,768.658203125,0.0,0.0,0.0
0,0.0,0,25312,0.841796875,0.451171875,2.0,10,53,2,1092.79077148438,840.693603515625,0,1,objects,big,0,1,faces,A,female,EX,F,184,J11,768.658203125,0.0,0.0,0.0
0,0.0,0,25314,1.533203125,0.251953125,3.0,15,77,4,1393.91784667969,553.258239746094,0,1,objects,small,0,1,faces,A,female,EX,F,184,J11,768.658203125,0.0,0.0,0.0
0,0.0,0,25320,3.412109375,0.41015625,7.0,7,29,10,875.588989257812,251.646331787109,0,1,objects,small,0,1,faces,A,female,EX,F,184,J11,768.658203125,0.0,0.0,0.0
0,0.0,1,25410,0.4375,0.228515625,1.0,4,14,2,701.950317382812,557.26416015625,0,1,objects,big,0,1,objects,A,big,EX,O,189,J11,789.654296875,0.0,0.0,0.0
0,0.0,1,25412,1.080078125,0.1953125,2.0,2,3,4,555.104309082031,371.018371582031,0,1,objects,small,0,1,objects,A,big,EX,O,189,J11,789.654296875,0.0,0.0,0.0
0,0.0,0,25415,1.83984375,0.357421875,4.0,8,37,7,964.932189941406,141.009704589844,0,1,objects,big,0,1,objects,A,big,EX,O,189,J11,789.654296875,0.0,0.0,0.0
0,0.0,0,25474,2.974609375,0.181640625,5.0,11,66,10,1273.57995605469,376.754364013672,0,1,objects,big,0,1,faces,A,male,EX,F,192,J11,802.251953125,0.0,0.0,0.0
0,1.0,0,25521,0.49609375,0.287109375,2.0,10,40,3,1001.09228515625,401.479949951172,0,1,objects,small,1,1,objects,P,big,VS,O,195,J11,814.849609375,1.0,1.0,1.0
0,1.0,0,25524,1.34765625,0.1796875,5.0,8,35,6,858.739440917969,825.133850097656,0,1,objects,small,1,1,objects,P,big,VS,O,195,J11,814.849609375,1.0,1.0,1.0
0,0.0,0,25537,0.248046875,0.806640625,1.0,9,32,1,863.210815429688,529.557861328125,0,1,objects,big,0,1,faces,A,male,EX,F,196,J11,819.048828125,0.0,0.0,0.0
0,0.0,1,25542,1.970703125,0.265625,4.0,15,76,6,1405.16796875,425.169372558594,0,1,objects,big,0,1,faces,A,male,EX,F,196,J11,819.048828125,0.0,0.0,0.0
0,0.0,1,25546,3.1328125,0.14453125,6.0,2,8,10,546.239624023438,875.658386230469,0,1,objects,small,0,1,faces,A,male,EX,F,196,J11,819.048828125,0.0,0.0,0.0
0,0.0,0,25548,3.671875,0.177734375,7.0,4,18,12,638.427612304688,941.735778808594,0,1,objects,big,0,1,faces,A,male,EX,F,196,J11,819.048828125,0.0,0.0,0.0
0,0.0,1,25677,0.763671875,0.16796875,2.0,11,57,3,1130.28894042969,386.041473388672,0,1,objects,small,0,1,faces,A,female,EX,I,203,J11,848.443359375,0.0,0.0,0.0
0,0.0,1,25682,2.53515625,0.15234375,6.0,13,73,8,1351.06726074219,109.627326965332,0,1,objects,big,0,1,faces,A,female,EX,I,203,J11,848.443359375,0.0,0.0,0.0
0,0.0,0,25761,0.666015625,0.298828125,2.0,12,67,2,1294.52526855469,449.863403320312,0,1,objects,small,0,1,faces,A,female,EX,F,208,J11,869.439453125,0.0,0.0,0.0
0,0.0,0,25889,0.84375,0.25,2.0,13,77,4,1385.49865722656,570.311157226562,0,1,objects,big,0,1,objects,A,big,EX,O,216,J11,903.033203125,0.0,0.0,0.0
0,0.0,0,25894,2.19921875,0.255859375,7.0,12,73,9,1350.73327636719,145.359512329102,0,1,objects,big,0,1,objects,A,big,EX,O,216,J11,903.033203125,0.0,0.0,0.0
0,0.0,0,25506,0.408203125,0.34765625,1.0,4,22,2,729.525451660156,470.091918945312,0,1,objects,small,0,1,faces,A,female,EX,I,2,J12,4.400390625,0.0,0.0,0.0
0,0.0,0,25510,1.693359375,0.341796875,5.0,12,69,6,1257.74487304688,653.777221679688,0,1,objects,big,0,1,faces,A,female,EX,I,2,J12,4.400390625,0.0,0.0,0.0
0,0.0,0,25515,3.236328125,0.322265625,10.0,14,74,11,1343.95971679688,288.872192382812,0,1,objects,big,0,1,faces,A,female,EX,I,2,J12,4.400390625,0.0,0.0,0.0
1,0.0,0,25533,0.30859375,0.25,1.0,4,22,1,736.596618652344,425.447540283203,0,1,objects,big,0,1,faces,A,female,EX,F,3,J12,8.599609375,0.0,0.0,0.0
2,0.0,0,25538,1.9140625,0.126953125,6.0,4,22,6,753.750122070312,432.599395751953,0,1,objects,big,0,1,faces,A,female,EX,F,3,J12,8.599609375,0.0,0.0,0.0
0,0.0,0,25539,2.052734375,0.314453125,7.0,7,31,7,826.304443359375,445.74169921875,0,1,objects,big,0,1,faces,A,female,EX,F,3,J12,8.599609375,0.0,0.0,0.0
0,0.0,0,25541,2.646484375,0.30078125,9.0,9,60,9,1148.97009277344,676.327514648438,0,1,objects,small,0,1,faces,A,female,EX,F,3,J12,8.599609375,0.0,0.0,0.0
0,1.0,0,25633,1.58984375,0.28125,5.0,14,74,8,1357.79333496094,240.953689575195,0,1,objects,small,1,1,objects,P,big,VS,O,6,J12,21.197265625,1.0,1.0,1.0
0,1.0,0,25636,2.3046875,0.134765625,7.0,6,28,11,874.360168457031,184.812255859375,0,1,objects,big,1,1,objects,P,big,VS,O,6,J12,21.197265625,1.0,1.0,1.0
0,0.0,0,25665,0.884765625,0.33984375,3.0,4,29,3,845.448974609375,250.233673095703,0,1,objects,big,0,1,faces,A,male,EX,F,7,J12,25.396484375,0.0,0.0,0.0
0,0.0,0,25668,1.751953125,0.255859375,5.0,12,67,6,1288.25842285156,460.806427001953,0,1,objects,big,0,1,faces,A,male,EX,F,7,J12,25.396484375,0.0,0.0,0.0
0,0.0,0,25755,1.11328125,0.337890625,2.0,4,19,3,713.784362792969,167.545623779297,0,1,objects,big,0,1,objects,A,small,EX,O,10,J12,37.994140625,0.0,0.0,0.0
0,0.0,0,25756,1.4921875,0.2734375,3.0,8,46,4,1068.681640625,165.219497680664,0,1,objects,big,0,1,objects,A,small,EX,O,10,J12,37.994140625,0.0,0.0,0.0
0,0.0,0,25757,1.806640625,0.455078125,4.0,14,76,5,1348.94116210938,463.586486816406,0,1,objects,small,0,1,objects,A,small,EX,O,10,J12,37.994140625,0.0,0.0,0.0
0,0.0,0,25761,2.84375,0.162109375,7.0,7,44,9,995.807983398438,800.736267089844,0,1,objects,small,0,1,objects,A,small,EX,O,10,J12,37.994140625,0.0,0.0,0.0
1,0.0,0,25785,0.5546875,0.224609375,2.0,8,23,3,744.436218261719,581.295593261719,0,1,objects,small,0,1,faces,A,male,EX,I,11,J12,42.193359375,0.0,0.0,0.0
0,0.0,0,25792,2.138671875,0.22265625,7.0,15,74,10,1362.63952636719,271.617401123047,0,1,objects,small,0,1,faces,A,male,EX,I,11,J12,42.193359375,0.0,0.0,0.0
0,0.0,0,25795,3.328125,0.123046875,9.0,3,9,13,532.714599609375,956.643432617188,0,1,objects,big,0,1,faces,A,male,EX,I,11,J12,42.193359375,0.0,0.0,0.0
2,0.0,0,25798,3.888671875,0.181640625,11.0,8,23,16,725.35107421875,578.787902832031,0,1,objects,small,0,1,faces,A,male,EX,I,11,J12,42.193359375,0.0,0.0,0.0
0,1.0,0,25818,1.80859375,0.30078125,2.0,9,55,7,1172.3564453125,175.932144165039,0,1,objects,big,1,1,objects,P,big,VS,O,12,J12,46.392578125,1.0,1.0,1.0
0,1.0,0,26199,0.984375,0.103515625,3.0,9,44,6,926.116516113281,877.618835449219,0,1,objects,small,1,1,objects,P,big,VS,O,25,J12,100.982421875,1.0,1.0,1.0
0,1.0,0,26200,1.111328125,0.224609375,4.0,5,17,7,692.005249023438,876.259704589844,0,1,objects,big,1,1,objects,P,big,VS,O,25,J12,100.982421875,1.0,1.0,1.0
0,1.0,0,26202,1.537109375,0.216796875,5.0,6,25,9,737.718139648438,782.329162597656,0,1,objects,big,1,1,objects,P,big,VS,O,25,J12,100.982421875,1.0,1.0,1.0
0,1.0,0,26205,2.169921875,0.306640625,7.0,10,46,12,1072.25891113281,146.110717773438,0,1,objects,small,1,1,objects,P,big,VS,O,25,J12,100.982421875,1.0,1.0,1.0
0,0.0,0,26362,1.787109375,0.197265625,1.0,1,3,4,513.371398925781,339.647186279297,0,1,objects,small,0,1,faces,A,male,EX,I,30,J12,121.978515625,0.0,0.0,0.0
0,0.0,0,26367,3.2265625,0.248046875,5.0,15,76,9,1372.48010253906,413.934722900391,0,1,objects,big,0,1,faces,A,male,EX,I,30,J12,121.978515625,0.0,0.0,0.0
0,1.0,0,26383,0.21484375,0.216796875,1.0,5,23,1,808.517517089844,582.535583496094,0,1,objects,big,1,1,objects,P,big,VS,O,31,J12,126.177734375,1.0,1.0,1.0
0,0.0,1,26575,0.197265625,0.150390625,1.0,4,33,1,834.999267578125,632.685485839844,0,1,objects,big,0,1,objects,A,big,EX,O,37,J12,151.373046875,0.0,0.0,0.0
1,0.0,0,26577,0.7578125,0.244140625,2.0,8,43,3,948.247924804688,741.801940917969,0,1,objects,big,0,1,objects,A,big,EX,O,37,J12,151.373046875,0.0,0.0,0.0
0,0.0,0,26579,1.392578125,0.34375,4.0,1,3,5,543.866638183594,344.979034423828,0,1,objects,small,0,1,objects,A,big,EX,O,37,J12,151.373046875,0.0,0.0,0.0
2,0.0,0,26585,3.560546875,0.18359375,6.0,8,43,11,913.604064941406,788.710632324219,0,1,objects,big,0,1,objects,A,big,EX,O,37,J12,151.373046875,0.0,0.0,0.0
1,0.0,1,26633,0.189453125,0.103515625,1.0,8,40,1,937.328857421875,482.851531982422,0,1,objects,small,0,1,objects,A,small,EX,O,39,J12,159.771484375,0.0,0.0,0.0
2,0.0,0,26640,1.88671875,0.193359375,2.0,8,40,8,994.039245605469,443.811645507812,0,1,objects,small,0,1,objects,A,small,EX,O,39,J12,159.771484375,0.0,0.0,0.0
